Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,textbox_prueba_2.started,textbox_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,text_subasta1.started,text_subasta1.stopped,text_subasta2.started,text_subasta2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_producto.started,text_producto.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,0,0,1,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,50.53755956001114,None,51.519864599977154,None,3.0572916666666665,1.581649700005073,51.519864599977154,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,1,0,11,11,28,,,,,,,,,,,,,,,,,,,,,,,,,52.153658619977065,53.153468500007875,53.13679109996883,None,3.71484375,1.0315523000317626,53.13679109996883,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,1,0,12,12,23,,,,,,,,,,,,,,,,,,,,,,,,,53.203591359988785,54.203465799975675,54.203465799975675,None,4.22265625,1.152880199952051,54.203465799975675,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,1,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,54.40371981997741,None,55.38657999999123,None,3.7734375,1.4019448999897577,55.38657999999123,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,1,0,14,14,5,,,,,,,,,,,,,,,,,,,,,,,,,55.83711242001736,56.8366428000154,56.819715399993584,None,4.053385416666667,1.1008641999796964,56.819715399993584,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,0,0,1,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,56.98714148001745,None,57.96985360002145,None,4.138020833333333,1.1170078000286594,57.96985360002145,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,1,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,58.136766719992735,59.136489299999084,59.136489299999084,None,4.430989583333333,1.0028792999801226,59.136489299999084,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,1,0,17,17,25,,,,,,,,,,,,,,,,,,,,,,,,,59.18678801996866,60.18650750000961,60.18650750000961,None,4.430989583333333,1.2706917999894358,60.18650750000961,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,1,0,18,18,21,,,,,,,,,,,,,,,,,,,,,,,,,60.486385359987615,None,61.46957710001152,None,4.587239583333333,1.4954062000033446,61.46957710001152,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,0,0,1,0,19,19,35,,,,,,,,,,,,,,,,,,,,,,,,,62.00336006002035,63.00292990001617,62.986246399988886,None,3.884114583333333,1.2124044999945909,62.986246399988886,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,1,0,20,20,7,,,,,,,,,,,,,,,,,,,,,,,,,63.25313222002005,64.25311469996814,64.23609969997779,None,3.545572916666667,1.3984444999950938,64.23609969997779,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,1,0,21,21,26,,,,,,,,,,,,,,,,,,,,,,,,,64.67004495996517,65.66948559996672,65.66948559996672,None,3.51953125,1.4888043000246398,65.66948559996672,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,66.20292372001569,67.20276600000216,67.18631219997769,None,4.14453125,1.0611461999942549,67.18631219997769,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,1,0,23,23,24,,,,,,,,,,,,,,,,,,,,,,,,,67.28618545996724,68.28608410002198,68.28608410002198,None,4.57421875,1.153137199988123,68.28608410002198,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,1,0,24,24,13,,,,,,,,,,,,,,,,,,,,,,,,,68.46991145998473,69.46921399998246,69.45264879998285,None,4.444010416666667,1.210154499975033,69.45264879998285,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,0,0,1,0,25,25,14,,,,,,,,,,,,,,,,,,,,,,,,,69.70341176001821,None,70.70268739998573,None,3.8515625,1.142451899999287,70.70268739998573,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,0,0,1,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,,,70.8701342600165,None,71.85266360000242,None,4.548177083333333,1.3643677000072785,71.85266360000242,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,1,0,27,27,20,,,,,,,,,,,,,,,,,,,,,,,,,72.2695889200084,None,73.25257179996697,None,3.91015625,1.016548599989619,73.25257179996697,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,0,0,1,0,28,28,18,,,,,,,,,,,,,,,,,,,,,,,,,73.3026884600171,74.30238629999803,74.30238629999803,None,4.600260416666667,1.0892569999559782,74.30238629999803,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,1,0,29,29,10,,,,,,,,,,,,,,,,,,,,,,,,,74.43581251999132,None,75.41926609998336,None,4.470052083333333,1.2356370000052266,75.41926609998336,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
